,article_id,sentence_no,sentence_length,average_word_length,max_word_length
3665,759468687,12,20,6.285714285714286,10
3666,759468687,13,37,6.285714285714286,10
3667,759468687,14,59,6.285714285714286,10
3668,759468687,15,43,6.285714285714286,10
3669,759468687,16,35,6.285714285714286,10
3670,759468687,17,2,6.285714285714286,10
3671,759468687,18,2,6.285714285714286,10
3672,759468687,19,29,6.285714285714286,10
3673,759468687,20,29,6.285714285714286,10
3674,759468687,21,22,6.285714285714286,10
3675,759468687,22,7,6.285714285714286,10
3676,759478604,1,14,4.135135135135135,10
3677,759478604,2,38,4.135135135135135,10
3678,759478604,3,48,4.135135135135135,10
3679,759478604,4,24,4.135135135135135,10
3680,759478604,5,18,4.135135135135135,10
3681,759478604,6,18,4.135135135135135,10
3682,759478604,7,10,4.135135135135135,10
3683,759478604,8,6,4.135135135135135,10
3684,759478604,9,71,4.135135135135135,10
3685,759478604,10,5,4.135135135135135,10
3686,759478604,11,6,4.135135135135135,10
3687,759478604,12,17,4.135135135135135,10
3688,759478604,13,6,4.135135135135135,10
3689,759478604,14,6,4.135135135135135,10
3690,759478604,15,10,4.135135135135135,10
3691,759478604,16,16,4.135135135135135,10
3692,759478604,17,54,4.135135135135135,10
3693,759478604,18,67,4.135135135135135,10
3694,759478604,19,16,4.135135135135135,10
3695,759478604,20,40,4.135135135135135,10
3696,759478604,21,28,4.135135135135135,10
3697,759478604,22,101,4.135135135135135,10
3698,759478604,23,29,4.135135135135135,10
3699,759478604,24,40,4.135135135135135,10
3700,759478604,25,14,4.135135135135135,10
3701,759478604,26,11,4.135135135135135,10
3702,759478604,27,22,4.135135135135135,10
3703,759478604,28,20,4.135135135135135,10
3704,759478604,29,26,4.135135135135135,10
3705,759478604,30,14,4.135135135135135,10
3706,759478604,31,16,4.135135135135135,10
3707,759478604,32,37,4.135135135135135,10
3708,759478604,33,25,4.135135135135135,10
3709,759478604,34,29,4.135135135135135,10
3710,759478604,35,8,4.135135135135135,10
3711,759478604,36,23,4.135135135135135,10
3712,759478604,37,14,4.135135135135135,10
3713,759478604,38,47,4.135135135135135,10
3714,759478604,39,43,4.135135135135135,10
3715,759478604,40,22,4.135135135135135,10
3716,759478604,41,21,4.135135135135135,10
3717,759478604,42,3,4.135135135135135,10
3718,759478604,43,61,4.135135135135135,10
3719,759478604,44,41,4.135135135135135,10
3720,759478604,45,36,4.135135135135135,10
3721,759478604,46,30,4.135135135135135,10
3722,759478604,47,52,4.135135135135135,10
3723,759478604,48,18,4.135135135135135,10
3724,759478604,49,6,4.135135135135135,10
3725,759478604,50,10,4.135135135135135,10
3726,759478604,51,8,4.135135135135135,10
3727,759478604,52,10,4.135135135135135,10
3728,759478604,53,4,4.135135135135135,10
3729,759478604,54,13,4.135135135135135,10
3730,759478604,55,4,4.135135135135135,10
3731,759478604,56,40,4.135135135135135,10
3732,759478604,57,24,4.135135135135135,10
3733,759478604,58,8,4.135135135135135,10
3734,759478604,59,10,4.135135135135135,10
3735,759478604,60,37,4.135135135135135,10
3736,761334950,1,11,4.055555555555555,10
3737,761334950,2,44,4.055555555555555,10
3738,761334950,3,38,4.055555555555555,10
3739,761334950,4,56,4.055555555555555,10
3740,761334950,5,39,4.055555555555555,10
3741,761334950,6,16,4.055555555555555,10
3742,761334950,7,45,4.055555555555555,10
3743,761334950,8,18,4.055555555555555,10
3744,761334950,9,18,4.055555555555555,10
3745,761334950,10,21,4.055555555555555,10
3746,761334950,11,51,4.055555555555555,10
3747,761334950,12,53,4.055555555555555,10
3748,761334950,13,19,4.055555555555555,10
3749,761334950,14,21,4.055555555555555,10
3750,761334950,15,17,4.055555555555555,10
3751,761334950,16,25,4.055555555555555,10
3752,761334950,17,22,4.055555555555555,10
3753,761334950,18,13,4.055555555555555,10
3754,761334950,19,18,4.055555555555555,10
3755,761334950,20,8,4.055555555555555,10
3756,761334950,21,3,4.055555555555555,10
3757,761334950,22,5,4.055555555555555,10
3758,761334950,23,4,4.055555555555555,10
3759,761334950,24,4,4.055555555555555,10
3760,761334950,25,4,4.055555555555555,10
3761,761334950,26,11,4.055555555555555,10
3762,761334950,27,9,4.055555555555555,10
3763,761334950,28,6,4.055555555555555,10
3764,761334950,29,5,4.055555555555555,10
3765,761334950,30,3,4.055555555555555,10
3766,761334950,31,5,4.055555555555555,10
3767,761334950,32,31,4.055555555555555,10
3768,761334950,33,19,4.055555555555555,10
3769,761334950,34,14,4.055555555555555,10
3770,761334950,35,1,4.055555555555555,10
3771,761334950,36,5,4.055555555555555,10
3772,761334950,37,5,4.055555555555555,10
3773,761334950,38,4,4.055555555555555,10
3774,761334950,39,15,4.055555555555555,10
3775,761334950,40,5,4.055555555555555,10
3776,761334950,41,5,4.055555555555555,10
3777,761334950,42,3,4.055555555555555,10
3778,761334950,43,3,4.055555555555555,10
3779,761334950,44,4,4.055555555555555,10
3780,761334950,45,9,4.055555555555555,10
3781,761334950,46,18,4.055555555555555,10
3782,761334950,47,14,4.055555555555555,10
3783,761334950,48,27,4.055555555555555,10
3784,761334950,49,13,4.055555555555555,10
3785,761334950,50,1,4.055555555555555,10
3786,761334950,51,5,4.055555555555555,10
3787,761334950,52,5,4.055555555555555,10
3788,761334950,53,4,4.055555555555555,10
3789,761334950,54,14,4.055555555555555,10
3790,761334950,55,17,4.055555555555555,10
3791,761334950,56,17,4.055555555555555,10
3792,761334950,57,1,4.055555555555555,10
3793,761334950,58,5,4.055555555555555,10
3794,761334950,59,5,4.055555555555555,10
3795,761334950,60,4,4.055555555555555,10
3796,761334950,61,12,4.055555555555555,10
3797,761334950,62,9,4.055555555555555,10
3798,761334950,63,11,4.055555555555555,10
3799,761334950,64,10,4.055555555555555,10
3800,761334950,65,16,4.055555555555555,10
3801,761334950,66,3,4.055555555555555,10
3802,761334950,67,5,4.055555555555555,10
3803,761334950,68,4,4.055555555555555,10
3804,761334950,69,15,4.055555555555555,10
3805,761334950,70,10,4.055555555555555,10
3806,761334950,71,13,4.055555555555555,10
3807,761334950,72,7,4.055555555555555,10
3808,761334950,73,36,4.055555555555555,10
3809,761334950,74,18,4.055555555555555,10
3810,761334950,75,26,4.055555555555555,10
3811,761334950,76,50,4.055555555555555,10
3812,761334950,77,27,4.055555555555555,10
3813,761334950,78,19,4.055555555555555,10
3814,761334950,79,0,4.055555555555555,10
3815,761334950,80,24,4.055555555555555,10
3816,761334950,81,6,4.055555555555555,10
3817,761334950,82,11,4.055555555555555,10
3818,761334950,83,33,4.055555555555555,10
3819,761334950,84,9,4.055555555555555,10
3820,761334950,85,52,4.055555555555555,10
3821,761334950,86,11,4.055555555555555,10
3822,761334950,87,39,4.055555555555555,10
3823,761334950,88,11,4.055555555555555,10
3824,761334950,89,13,4.055555555555555,10
3825,761334950,90,46,4.055555555555555,10
3826,761334950,91,6,4.055555555555555,10
3827,761334950,92,57,4.055555555555555,10
3828,761334950,93,26,4.055555555555555,10
3829,761334950,94,17,4.055555555555555,10
3830,761334950,95,33,4.055555555555555,10
3831,761334950,96,8,4.055555555555555,10
3832,761334950,97,20,4.055555555555555,10
3833,761334950,98,19,4.055555555555555,10
3834,761334950,99,15,4.055555555555555,10
3835,761334950,100,33,4.055555555555555,10
3836,761334950,101,8,4.055555555555555,10
3837,761334950,102,2,4.055555555555555,10
3838,761334950,103,17,4.055555555555555,10
3839,761334950,104,76,4.055555555555555,10
3840,761334950,105,76,4.055555555555555,10
3841,761334950,106,44,4.055555555555555,10
3842,761334950,107,45,4.055555555555555,10
3843,761334950,108,21,4.055555555555555,10
3844,761334950,109,7,4.055555555555555,10
3845,761334950,110,13,4.055555555555555,10
3846,761334950,111,20,4.055555555555555,10
3847,761334950,112,23,4.055555555555555,10
3848,761334950,113,18,4.055555555555555,10
3849,761546223,1,7,5.1395348837209305,13
3850,761546223,2,19,5.1395348837209305,13
3851,761546223,3,15,5.1395348837209305,13
3852,761546223,4,22,5.1395348837209305,13
3853,761546223,5,21,5.1395348837209305,13
3854,761546223,6,12,5.1395348837209305,13
3855,761546223,7,12,5.1395348837209305,13
3856,761546223,8,2,5.1395348837209305,13
3857,761546223,9,14,5.1395348837209305,13
3858,761546223,10,14,5.1395348837209305,13
3859,761546223,11,20,5.1395348837209305,13
3860,761546223,12,26,5.1395348837209305,13
3861,761546223,13,23,5.1395348837209305,13
3862,761546223,14,9,5.1395348837209305,13
3863,761546223,15,21,5.1395348837209305,13
3864,761546223,16,16,5.1395348837209305,13
3865,761546223,17,28,5.1395348837209305,13
3866,761546223,18,28,5.1395348837209305,13
3867,761546223,19,28,5.1395348837209305,13
3868,761546223,20,43,5.1395348837209305,13
3869,761546223,21,0,5.1395348837209305,13
3870,761564397,1,14,5.25,11
3871,761564397,2,41,5.25,11
3872,761564397,3,48,5.25,11
3873,761564397,4,6,5.25,11
3874,761564397,5,9,5.25,11
3875,761564397,6,18,5.25,11
3876,761564397,7,30,5.25,11
3877,761564397,8,17,5.25,11
3878,761564397,9,47,5.25,11
3879,761564397,10,30,5.25,11
3880,761564397,11,18,5.25,11
3881,761564397,12,18,5.25,11
3882,761564397,13,15,5.25,11
3883,761564397,14,33,5.25,11
3884,761564397,15,34,5.25,11
3885,761564397,16,22,5.25,11
3886,761564397,17,21,5.25,11
3887,761564397,18,10,5.25,11
3888,761564397,19,8,5.25,11
3889,761610997,1,16,4.5,10
3890,761610997,2,21,4.5,10
3891,761610997,3,23,4.5,10
3892,761610997,4,27,4.5,10
3893,761610997,5,2,4.5,10
3894,761610997,6,31,4.5,10
3895,761610997,7,38,4.5,10
3896,761610997,8,25,4.5,10
3897,761610997,9,11,4.5,10
3898,761610997,10,38,4.5,10
3899,761610997,11,16,4.5,10
3900,761610997,12,51,4.5,10
3901,761610997,13,44,4.5,10
3902,761610997,14,23,4.5,10
3903,761610997,15,11,4.5,10
3904,761610997,16,19,4.5,10
3905,761610997,17,33,4.5,10
3906,761610997,18,42,4.5,10
3907,761610997,19,5,4.5,10
3908,761610997,20,12,4.5,10
3909,761610997,21,27,4.5,10
3910,761610997,22,69,4.5,10
3911,761610997,23,8,4.5,10
3912,761610997,24,37,4.5,10
3913,761610997,25,24,4.5,10
3914,761610997,26,14,4.5,10
3915,761674108,1,16,4.35,10
3916,761674108,2,0,4.35,10
3917,761674108,3,32,4.35,10
3918,761674108,4,13,4.35,10
3919,761674108,5,18,4.35,10
3920,761674108,6,12,4.35,10
3921,761674108,7,24,4.35,10
3922,761674108,8,21,4.35,10
3923,761674108,9,27,4.35,10
3924,761674108,10,11,4.35,10
3925,761674108,11,14,4.35,10
3926,761674108,12,23,4.35,10
3927,761674108,13,39,4.35,10
3928,761674108,14,35,4.35,10
3929,761674108,15,35,4.35,10
3930,761674108,16,10,4.35,10
3931,761674108,17,22,4.35,10
3932,761674108,18,10,4.35,10
3933,761674108,19,7,4.35,10
3934,761674108,20,26,4.35,10
3935,761674108,21,43,4.35,10
3936,761674108,22,11,4.35,10
3937,761674108,23,8,4.35,10
3938,761674108,24,16,4.35,10
3939,761674108,25,37,4.35,10
3940,761674108,26,24,4.35,10
3941,761674108,27,20,4.35,10
3942,761780613,1,14,3.96,9
3943,761780613,2,32,3.96,9
3944,761780613,3,28,3.96,9
3945,761780613,4,25,3.96,9
3946,761874505,1,13,3.9166666666666665,7
3947,761874505,2,31,3.9166666666666665,7
3948,761874505,3,31,3.9166666666666665,7
3949,761874505,4,41,3.9166666666666665,7
3950,761874505,5,30,3.9166666666666665,7
3951,761874505,6,2,3.9166666666666665,7
3952,761874505,7,6,3.9166666666666665,7
3953,761874505,8,33,3.9166666666666665,7
3954,761874505,9,15,3.9166666666666665,7
3955,761874505,10,57,3.9166666666666665,7
3956,761874505,11,12,3.9166666666666665,7
3957,761874505,12,0,3.9166666666666665,7
3958,7618745059,1,13,3.9166666666666665,7
3959,7618745059,2,31,3.9166666666666665,7
3960,7618745059,3,31,3.9166666666666665,7
3961,7618745059,4,41,3.9166666666666665,7
3962,7618745059,5,30,3.9166666666666665,7
3963,7618745059,6,2,3.9166666666666665,7
3964,7618745059,7,6,3.9166666666666665,7
3965,7618745059,8,33,3.9166666666666665,7
3966,7618745059,9,15,3.9166666666666665,7
3967,7618745059,10,57,3.9166666666666665,7
3968,7618745059,11,12,3.9166666666666665,7
3969,7618745059,12,0,3.9166666666666665,7
3970,761897089,1,11,3.5,8
3971,761897089,2,63,3.5,8
3972,761897089,3,4,3.5,8
3973,761897089,4,12,3.5,8
3974,761897089,5,17,3.5,8
3975,761897089,6,13,3.5,8
3976,761897089,7,7,3.5,8
3977,761897089,8,48,3.5,8
3978,761897089,9,6,3.5,8
3979,761897089,10,33,3.5,8
3980,761897089,11,24,3.5,8
3981,761897089,12,30,3.5,8
3982,761897089,13,36,3.5,8
3983,761897089,14,22,3.5,8
3984,761897089,15,12,3.5,8
3985,761897089,16,30,3.5,8
3986,761897089,17,34,3.5,8
3987,761897089,18,9,3.5,8
3988,761897089,19,63,3.5,8
3989,761897089,20,6,3.5,8
3990,7618970899,1,11,3.5,8
3991,7618970899,2,63,3.5,8
3992,7618970899,3,4,3.5,8
3993,7618970899,4,12,3.5,8
3994,7618970899,5,17,3.5,8
3995,7618970899,6,13,3.5,8
3996,7618970899,7,7,3.5,8
3997,7618970899,8,48,3.5,8
3998,7618970899,9,6,3.5,8
3999,7618970899,10,33,3.5,8
4000,7618970899,11,24,3.5,8
4001,7618970899,12,30,3.5,8
4002,7618970899,13,36,3.5,8
4003,7618970899,14,22,3.5,8
4004,7618970899,15,12,3.5,8
4005,7618970899,16,30,3.5,8
4006,7618970899,17,34,3.5,8
4007,7618970899,18,9,3.5,8
4008,7618970899,19,63,3.5,8
4009,7618970899,20,6,3.5,8
4010,761968851,1,9,4.733333333333333,11
4011,761968851,2,2,4.733333333333333,11
4012,761968851,3,1,4.733333333333333,11
4013,761968851,4,30,4.733333333333333,11
4014,761968851,5,14,4.733333333333333,11
4015,761968851,6,55,4.733333333333333,11
4016,761968851,7,27,4.733333333333333,11
4017,761968851,8,11,4.733333333333333,11
4018,761968851,9,23,4.733333333333333,11
4019,761968851,10,2,4.733333333333333,11
4020,761968851,11,42,4.733333333333333,11
4021,761968851,12,27,4.733333333333333,11
4022,761968851,13,10,4.733333333333333,11
4023,761968851,14,18,4.733333333333333,11
4024,761968851,15,32,4.733333333333333,11
4025,761968851,16,24,4.733333333333333,11
4026,761968851,17,44,4.733333333333333,11
4027,761968851,18,34,4.733333333333333,11
4028,761968851,19,13,4.733333333333333,11
4029,761968851,20,31,4.733333333333333,11
4030,761968851,21,39,4.733333333333333,11
4031,761968851,22,23,4.733333333333333,11
4032,761968851,23,5,4.733333333333333,11
4033,761968851,24,13,4.733333333333333,11
4034,761968851,25,2,4.733333333333333,11
4035,761968851,26,16,4.733333333333333,11
4036,761968851,27,33,4.733333333333333,11
4037,761968851,28,2,4.733333333333333,11
4038,761968851,29,2,4.733333333333333,11
4039,761968851,30,21,4.733333333333333,11
4040,761968851,31,18,4.733333333333333,11
4041,761968851,32,19,4.733333333333333,11
4042,761968851,33,15,4.733333333333333,11
4043,761969038,1,13,4.2,14
4044,761969038,2,11,4.2,14
4045,761969038,3,9,4.2,14
4046,761969038,4,30,4.2,14
4047,761969038,5,15,4.2,14
4048,761969038,6,33,4.2,14
4049,761969038,7,15,4.2,14
4050,761969038,8,10,4.2,14
4051,761969038,9,9,4.2,14
4052,761969038,10,10,4.2,14
4053,761969038,11,28,4.2,14
4054,761969038,12,22,4.2,14
4055,761969038,13,17,4.2,14
4056,761969038,14,36,4.2,14
4057,761969038,15,16,4.2,14
4058,761969038,16,33,4.2,14
4059,761969038,17,18,4.2,14
4060,761969038,18,44,4.2,14
4061,761969038,19,19,4.2,14
4062,761969038,20,3,4.2,14
4063,761969038,21,7,4.2,14
4064,761969038,22,3,4.2,14
4065,761969038,23,5,4.2,14
4066,761969038,24,5,4.2,14
4067,761969038,25,5,4.2,14
4068,761969038,26,2,4.2,14
4069,761969038,27,27,4.2,14
4070,761969038,28,10,4.2,14
4071,761969038,29,27,4.2,14
4072,761969038,30,17,4.2,14
4073,761969038,31,12,4.2,14
4074,761969038,32,10,4.2,14
4075,761969692,1,20,3.3333333333333335,6
4076,761969692,2,0,3.3333333333333335,6
4077,761969692,3,29,3.3333333333333335,6
4078,761969692,4,21,3.3333333333333335,6
4079,761969692,5,12,3.3333333333333335,6
4080,761969692,6,20,3.3333333333333335,6
4081,761969692,7,40,3.3333333333333335,6
4082,761969692,8,20,3.3333333333333335,6
4083,761969692,9,18,3.3333333333333335,6
4084,761969692,10,20,3.3333333333333335,6
4085,761969692,11,20,3.3333333333333335,6
4086,761969692,12,23,3.3333333333333335,6
4087,761969692,13,34,3.3333333333333335,6
4088,761969692,14,5,3.3333333333333335,6
4089,761969692,15,14,3.3333333333333335,6
4090,761969692,16,35,3.3333333333333335,6
4091,761969692,17,5,3.3333333333333335,6
4092,761969692,18,39,3.3333333333333335,6
4093,761969692,19,18,3.3333333333333335,6
4094,761969692,20,26,3.3333333333333335,6
4095,761969692,21,17,3.3333333333333335,6
4096,761969692,22,10,3.3333333333333335,6
4097,761969692,23,31,3.3333333333333335,6
4098,761969692,24,17,3.3333333333333335,6
4099,761969692,25,43,3.3333333333333335,6
4100,761969692,26,18,3.3333333333333335,6
4101,761969692,27,1,3.3333333333333335,6
4102,761969692,28,35,3.3333333333333335,6
4103,761969692,29,18,3.3333333333333335,6
4104,761969692,30,32,3.3333333333333335,6
4105,761969692,31,24,3.3333333333333335,6
4106,761969692,32,30,3.3333333333333335,6
4107,761969692,33,10,3.3333333333333335,6
4108,761969692,34,18,3.3333333333333335,6
4109,761969692,35,0,3.3333333333333335,6
4110,762147609,1,10,4.551724137931035,14
4111,762147609,2,45,4.551724137931035,14
4112,762147609,3,33,4.551724137931035,14
4113,762147609,4,14,4.551724137931035,14
4114,762147609,5,14,4.551724137931035,14
4115,762147609,6,12,4.551724137931035,14
4116,762147609,7,6,4.551724137931035,14
4117,762147609,8,55,4.551724137931035,14
4118,762147609,9,38,4.551724137931035,14
4119,762147609,10,50,4.551724137931035,14
4120,762147609,11,19,4.551724137931035,14
4121,762147609,12,42,4.551724137931035,14
4122,762147609,13,40,4.551724137931035,14
4123,762147609,14,30,4.551724137931035,14
4124,762147609,15,42,4.551724137931035,14
4125,762147609,16,34,4.551724137931035,14
4126,762147609,17,21,4.551724137931035,14
4127,762147609,18,48,4.551724137931035,14
4128,762147609,19,19,4.551724137931035,14
4129,762147609,20,31,4.551724137931035,14
4130,762147609,21,53,4.551724137931035,14
4131,762147609,22,59,4.551724137931035,14
4132,762147609,23,31,4.551724137931035,14
4133,762147609,24,29,4.551724137931035,14
4134,762147609,25,0,4.551724137931035,14
4135,762152527,1,3,4.0,7
4136,762152527,2,1,4.0,7
4137,762152527,3,22,4.0,7
4138,762152527,4,37,4.0,7
4139,762152527,5,52,4.0,7
4140,762152527,6,20,4.0,7
4141,762152527,7,40,4.0,7
4142,762152527,8,41,4.0,7
4143,762152527,9,9,4.0,7
4144,762152527,10,11,4.0,7
4145,762152527,11,6,4.0,7
4146,762160164,1,12,2.0,3
4147,762160164,2,13,2.0,3
4148,762160164,3,7,2.0,3
4149,762160164,4,15,2.0,3
4150,762160164,5,10,2.0,3
4151,762160164,6,60,2.0,3
4152,762160164,7,21,2.0,3
4153,762160164,8,9,2.0,3
4154,762160164,9,22,2.0,3
4155,762160164,10,23,2.0,3
4156,762160164,11,8,2.0,3
4157,762160164,12,90,2.0,3
4158,762160164,13,7,2.0,3
4159,762160164,14,28,2.0,3
4160,762160164,15,7,2.0,3
4161,762160164,16,4,2.0,3
4162,762200179,1,15,4.9375,15
4163,762200179,2,41,4.9375,15
4164,762200179,3,24,4.9375,15
4165,762200179,4,42,4.9375,15
4166,762200179,5,26,4.9375,15
4167,762200179,6,33,4.9375,15
4168,762200179,7,21,4.9375,15
4169,762200179,8,39,4.9375,15
4170,762200179,9,13,4.9375,15
4171,762200179,10,17,4.9375,15
4172,762200179,11,45,4.9375,15
4173,762200179,12,39,4.9375,15
4174,762200179,13,24,4.9375,15
4175,762200179,14,34,4.9375,15
4176,762200179,15,3,4.9375,15
4177,762200179,16,60,4.9375,15
4178,762200179,17,51,4.9375,15
4179,762200179,18,25,4.9375,15
4180,762200179,19,27,4.9375,15
4181,762200179,20,32,4.9375,15
4182,762200179,21,15,4.9375,15
4183,762200179,22,47,4.9375,15
4184,762200179,23,18,4.9375,15
4185,762200179,24,18,4.9375,15
4186,762200179,25,16,4.9375,15
4187,762200179,26,0,4.9375,15
4188,762206044,1,13,4.076923076923077,10
4189,762206044,2,24,4.076923076923077,10
4190,762206044,3,36,4.076923076923077,10
4191,762206044,4,7,4.076923076923077,10
4192,762206044,5,12,4.076923076923077,10
4193,762206044,6,17,4.076923076923077,10
4194,762206044,7,13,4.076923076923077,10
4195,762206044,8,7,4.076923076923077,10
4196,762206044,9,32,4.076923076923077,10
4197,762206044,10,68,4.076923076923077,10
4198,762206044,11,42,4.076923076923077,10
4199,762206044,12,11,4.076923076923077,10
4200,762206044,13,26,4.076923076923077,10
4201,762206044,14,56,4.076923076923077,10
4202,762206044,15,50,4.076923076923077,10
4203,762206044,16,34,4.076923076923077,10
4204,762206044,17,24,4.076923076923077,10
4205,762206044,18,68,4.076923076923077,10
4206,762206044,19,41,4.076923076923077,10
4207,762206044,20,38,4.076923076923077,10
4208,762206044,21,37,4.076923076923077,10
4209,762206044,22,23,4.076923076923077,10
4210,762206044,23,18,4.076923076923077,10
4211,762206044,24,26,4.076923076923077,10
4212,762206044,25,26,4.076923076923077,10
4213,762206044,26,19,4.076923076923077,10
4214,762206044,27,33,4.076923076923077,10
4215,762206044,28,45,4.076923076923077,10
4216,762206044,29,34,4.076923076923077,10
4217,762206044,30,28,4.076923076923077,10
4218,762206044,31,63,4.076923076923077,10
4219,762206044,32,35,4.076923076923077,10
4220,762206044,33,30,4.076923076923077,10
4221,762206044,34,37,4.076923076923077,10
4222,762206044,35,26,4.076923076923077,10
4223,762206044,36,0,4.076923076923077,10
4224,762340819,1,9,2.0,3
4225,762340819,2,44,2.0,3
4226,762340819,3,59,2.0,3
4227,762340819,4,81,2.0,3
4228,762340819,5,22,2.0,3
4229,762340819,6,6,2.0,3
4230,762340819,7,2,2.0,3
4231,762340819,8,2,2.0,3
4232,762340819,9,2,2.0,3
4233,762340819,10,30,2.0,3
4234,762340819,11,23,2.0,3
4235,762340819,12,14,2.0,3
4236,762340819,13,14,2.0,3
4237,762340819,14,68,2.0,3
4238,762340819,15,5,2.0,3
4239,762340819,16,42,2.0,3
4240,762340819,17,26,2.0,3
4241,762340819,18,49,2.0,3
4242,762340819,19,12,2.0,3
4243,762340819,20,20,2.0,3
4244,762340819,21,12,2.0,3
4245,762340819,22,2,2.0,3
4246,762340819,23,0,2.0,3
4247,762546428,1,11,4.386363636363637,13
4248,762546428,2,24,4.386363636363637,13
4249,762546428,3,24,4.386363636363637,13
4250,762546428,4,21,4.386363636363637,13
4251,762546428,5,43,4.386363636363637,13
4252,762546428,6,53,4.386363636363637,13
4253,762546428,7,20,4.386363636363637,13
4254,762546428,8,40,4.386363636363637,13
4255,762546428,9,16,4.386363636363637,13
4256,762546428,10,7,4.386363636363637,13
4257,762546428,11,13,4.386363636363637,13
4258,762546428,12,18,4.386363636363637,13
4259,762546428,13,1,4.386363636363637,13
4260,762546428,14,44,4.386363636363637,13
4261,762956953,1,13,3.9166666666666665,9
4262,762956953,2,17,3.9166666666666665,9
4263,762956953,3,13,3.9166666666666665,9
4264,762956953,4,19,3.9166666666666665,9
4265,762956953,5,55,3.9166666666666665,9
4266,762956953,6,35,3.9166666666666665,9
4267,762956953,7,27,3.9166666666666665,9
4268,762956953,8,22,3.9166666666666665,9
4269,762956953,9,12,3.9166666666666665,9
4270,762956953,10,0,3.9166666666666665,9
4271,763260610,1,3,4.6,12
4272,763260610,2,52,4.6,12
4273,763260610,3,6,4.6,12
4274,763260610,4,35,4.6,12
4275,763260610,5,12,4.6,12
4276,763260610,6,34,4.6,12
4277,763260610,7,39,4.6,12
4278,763260610,8,12,4.6,12
4279,763260610,9,8,4.6,12
4280,763260610,10,30,4.6,12
4281,763260610,11,12,4.6,12
4282,763260610,12,14,4.6,12
4283,763260610,13,13,4.6,12
4284,763260610,14,17,4.6,12
4285,763260610,15,24,4.6,12
4286,763260610,16,6,4.6,12
4287,763260610,17,30,4.6,12
4288,763260610,18,27,4.6,12
4289,763260610,19,23,4.6,12
4290,763260610,20,5,4.6,12
4291,763260610,21,24,4.6,12
4292,763260610,22,18,4.6,12
4293,763260610,23,17,4.6,12
4294,763260610,24,30,4.6,12
4295,763260610,25,8,4.6,12
4296,763260610,26,12,4.6,12
4297,763260610,27,19,4.6,12
4298,763260610,28,25,4.6,12
4299,763260610,29,2,4.6,12
4300,763260610,30,14,4.6,12
4301,763260610,31,19,4.6,12
4302,763260610,32,14,4.6,12
4303,763260610,33,15,4.6,12
4304,763260610,34,14,4.6,12
4305,763260610,35,14,4.6,12
4306,763260610,36,17,4.6,12
4307,763260610,37,14,4.6,12
4308,763260610,38,26,4.6,12
4309,763260610,39,12,4.6,12
4310,763260610,40,6,4.6,12
4311,763260610,41,9,4.6,12
4312,763260610,42,11,4.6,12
4313,763260610,43,19,4.6,12
4314,763260610,44,33,4.6,12
4315,763260610,45,18,4.6,12
4316,763260610,46,11,4.6,12
4317,763260610,47,9,4.6,12
4318,763260610,48,15,4.6,12
4319,763260610,49,10,4.6,12
4320,763260610,50,18,4.6,12
4321,763260610,51,15,4.6,12
4322,763260610,52,16,4.6,12
4323,763260610,53,8,4.6,12
4324,763260610,54,15,4.6,12
4325,763260610,55,23,4.6,12
4326,763260610,56,40,4.6,12
4327,763260610,57,22,4.6,12
4328,763260610,58,8,4.6,12
4329,763260610,59,63,4.6,12
4330,763260610,60,7,4.6,12
4331,763260610,61,69,4.6,12
4332,763260610,62,17,4.6,12
4333,763260610,63,15,4.6,12
4334,763260610,64,20,4.6,12
4335,763260610,65,9,4.6,12
4336,763260610,66,13,4.6,12
4337,763260610,67,10,4.6,12
4338,763260610,68,8,4.6,12
4339,763260610,69,20,4.6,12
4340,763260610,70,17,4.6,12
4341,763260610,71,10,4.6,12
4342,763260610,72,7,4.6,12
4343,763260610,73,16,4.6,12
4344,763260610,74,25,4.6,12
4345,763260610,75,0,4.6,12
4346,763440871,1,15,4.826086956521739,11
4347,763440871,2,56,4.826086956521739,11
4348,763440871,3,24,4.826086956521739,11
4349,763440871,4,21,4.826086956521739,11
4350,763440871,5,26,4.826086956521739,11
4351,763440871,6,21,4.826086956521739,11
4352,763440871,7,10,4.826086956521739,11
4353,763440871,8,57,4.826086956521739,11
4354,763440871,9,19,4.826086956521739,11
4355,763440871,10,21,4.826086956521739,11
4356,763440871,11,24,4.826086956521739,11
4357,763440871,12,8,4.826086956521739,11
4358,763440871,13,15,4.826086956521739,11
4359,763440871,14,23,4.826086956521739,11
4360,763761219,1,8,3.9615384615384617,10
4361,763761219,2,28,3.9615384615384617,10
4362,763761219,3,28,3.9615384615384617,10
4363,763761219,4,3,3.9615384615384617,10
4364,763761219,5,56,3.9615384615384617,10
4365,763761219,6,18,3.9615384615384617,10
4366,763761219,7,7,3.9615384615384617,10
4367,763761219,8,41,3.9615384615384617,10
4368,763761219,9,14,3.9615384615384617,10
4369,763761219,10,26,3.9615384615384617,10
4370,764518567,1,9,4.4523809523809526,13
4371,764518567,2,67,4.4523809523809526,13
4372,764518567,3,53,4.4523809523809526,13
4373,764518567,4,32,4.4523809523809526,13
4374,764518567,5,10,4.4523809523809526,13
4375,764518567,6,65,4.4523809523809526,13
4376,764518567,7,91,4.4523809523809526,13
4377,764518567,8,19,4.4523809523809526,13
4378,764518567,9,41,4.4523809523809526,13
